timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-09-08T01:31:31Z,1049M20524C4b,1049M,,SCHEDULED,-76020,-1267.0
2026-09-08T01:36:09Z,1049M20524C4b,1049M,,SCHEDULED,-75720,-1262.0
2026-09-08T01:41:15Z,1049M20524C4b,1049M,,SCHEDULED,-75420,-1257.0
2026-09-08T02:26:05Z,6149M80716C1,6149M,,SCHEDULED,0,0.0
2026-09-08T02:26:05Z,1049M20203C4a,1049M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,5149M25400R2,5149M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,5149M77502R4,5149M,,SCHEDULED,-60,-1.0
2026-09-08T02:31:31Z,6149M80716C1,6149M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,1049M19502C5,1049M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,1049M21601C2,1049M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,1049M20205C4a,1049M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,1049M21500C2,1049M,,SCHEDULED,0,0.0
2026-09-08T02:31:31Z,1049M20203C4a,1049M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,5149M77502R4,5149M,,SCHEDULED,-60,-1.0
2026-09-08T02:36:05Z,5149M25400R2,5149M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,5149M77600R4,5149M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,6149M80716C1,6149M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,1049M19502C5,1049M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,1049M21601C2,1049M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,1049M20205C4a,1049M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,1049M21500C2,1049M,,SCHEDULED,0,0.0
2026-09-08T02:36:05Z,1049M20203C4a,1049M,,SCHEDULED,0,0.0
2026-09-08T02:41:18Z,5149M77600R4,5149M,,SCHEDULED,0,0.0
2026-09-08T02:41:18Z,5149M77502R4,5149M,,SCHEDULED,0,0.0
2026-09-08T02:41:18Z,5149M77400R4,5149M,,SCHEDULED,0,0.0
2026-09-08T02:41:18Z,6149M80716C1,6149M,,SCHEDULED,0,0.0
2026-09-08T02:41:18Z,1049M21703C2,1049M,,SCHEDULED,0,0.0
