timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-05-08T02:35:19Z,5125V77502R4,5125V,,SCHEDULED,120,2.0
2026-05-08T02:45:28Z,5125V77502R4,5125V,,SCHEDULED,240,4.0
2026-05-08T02:50:24Z,5125V78280R2,5125V,,SCHEDULED,180,3.0
2026-05-08T03:00:41Z,5125V28400R2N,5125V,,SCHEDULED,60,1.0
2026-05-08T03:00:41Z,5125V78280R2,5125V,,SCHEDULED,180,3.0
2026-05-08T03:00:41Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:00:41Z,SPECIAL_10_91550C3,SPECI,,ADDED,0,0.0
2026-05-08T03:00:41Z,1025V20203C4a,1025V,,SCHEDULED,300,5.0
2026-05-08T03:05:26Z,5125V78280R2,5125V,,SCHEDULED,120,2.0
2026-05-08T03:05:26Z,5125V25602R1,5125V,,SCHEDULED,60,1.0
2026-05-08T03:05:26Z,SPECIAL_10_91550C3,SPECI,,ADDED,0,0.0
2026-05-08T03:05:26Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:05:26Z,1025V20203C4a,1025V,,SCHEDULED,180,3.0
2026-05-08T03:10:22Z,5125V77400R4,5125V,,SCHEDULED,60,1.0
2026-05-08T03:10:22Z,5125V78280R2,5125V,,SCHEDULED,180,3.0
2026-05-08T03:10:22Z,5125V25602R1,5125V,,SCHEDULED,120,2.0
2026-05-08T03:10:22Z,6025V26500C3,6025V,,SCHEDULED,60,1.0
2026-05-08T03:10:22Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:10:22Z,SPECIAL_10_91550C3,SPECI,,ADDED,0,0.0
2026-05-08T03:10:22Z,1025V20203C4a,1025V,,SCHEDULED,360,6.0
2026-05-08T03:10:22Z,1025V20403C4b,1025V,,SCHEDULED,240,4.0
2026-05-08T03:10:22Z,1025V20205C4a,1025V,,SCHEDULED,180,3.0
2026-05-08T03:15:23Z,5125V78280R2,5125V,,SCHEDULED,60,1.0
2026-05-08T03:15:23Z,5125V25702R1,5125V,,SCHEDULED,120,2.0
2026-05-08T03:15:23Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:15:23Z,1025V21700C7,1025V,,SCHEDULED,300,5.0
2026-05-08T03:15:23Z,1025V21601C2,1025V,,SCHEDULED,1020,17.0
2026-05-08T03:15:23Z,SPECIAL_10_91141C3,SPECI,,ADDED,0,0.0
2026-05-08T03:15:23Z,1025V20403C4b,1025V,,SCHEDULED,240,4.0
2026-05-08T03:15:23Z,1025V20205C4a,1025V,,SCHEDULED,240,4.0
2026-05-08T03:15:23Z,1025V20203C4a,1025V,,SCHEDULED,420,7.0
2026-05-08T03:15:23Z,1025V21500C2,1025V,,SCHEDULED,660,11.0
2026-05-08T03:15:23Z,1025V21703C2,1025V,,SCHEDULED,60,1.0
2026-05-08T03:20:24Z,5125V28400R2N,5125V,,SCHEDULED,300,5.0
2026-05-08T03:20:24Z,5125V77200R2S,5125V,,SCHEDULED,60,1.0
2026-05-08T03:20:24Z,5125V78280R2,5125V,,SCHEDULED,180,3.0
2026-05-08T03:20:24Z,5125V25602R1,5125V,,SCHEDULED,120,2.0
2026-05-08T03:20:24Z,5125V25702R1,5125V,,SCHEDULED,120,2.0
2026-05-08T03:20:24Z,5125V78288R2,5125V,,SCHEDULED,240,4.0
2026-05-08T03:20:24Z,6025V26501C3,6025V,,SCHEDULED,120,2.0
2026-05-08T03:20:24Z,1025V21700C7,1025V,,SCHEDULED,300,5.0
2026-05-08T03:20:24Z,1025V21601C2,1025V,,SCHEDULED,1020,17.0
2026-05-08T03:20:24Z,SPECIAL_10_91141C3,SPECI,,ADDED,0,0.0
2026-05-08T03:20:24Z,1025V19799C1,1025V,,SCHEDULED,240,4.0
2026-05-08T03:20:24Z,1025V20403C4b,1025V,,SCHEDULED,240,4.0
2026-05-08T03:20:24Z,1025V20205C4a,1025V,,SCHEDULED,420,7.0
2026-05-08T03:20:24Z,1025V20203C4a,1025V,,SCHEDULED,360,6.0
2026-05-08T03:20:24Z,1025V21500C2,1025V,,SCHEDULED,840,14.0
2026-05-08T03:20:24Z,1025V21703C2,1025V,,SCHEDULED,240,4.0
2026-05-08T03:20:24Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:25:27Z,5125V28400R2N,5125V,,SCHEDULED,300,5.0
2026-05-08T03:25:27Z,5125V77400R4,5125V,,SCHEDULED,120,2.0
2026-05-08T03:25:27Z,5125V77502R4,5125V,,SCHEDULED,300,5.0
2026-05-08T03:25:27Z,5125V78280R2,5125V,,SCHEDULED,120,2.0
2026-05-08T03:25:27Z,5125V25602R1,5125V,,SCHEDULED,180,3.0
2026-05-08T03:25:27Z,5125V25604R1,5125V,,SCHEDULED,-120,-2.0
2026-05-08T03:25:27Z,6025V26001C2,6025V,,SCHEDULED,180,3.0
2026-05-08T03:25:27Z,SPECIAL_10_91552C3,SPECI,,ADDED,0,0.0
2026-05-08T03:25:27Z,1025V21700C7,1025V,,SCHEDULED,360,6.0
2026-05-08T03:25:27Z,1025V21601C2,1025V,,SCHEDULED,1440,24.0
2026-05-08T03:25:27Z,SPECIAL_10_91141C3,SPECI,,ADDED,0,0.0
2026-05-08T03:25:27Z,1025V20403C4b,1025V,,SCHEDULED,420,7.0
2026-05-08T03:25:27Z,1025V20205C4a,1025V,,SCHEDULED,180,3.0
