timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-04-26T02:50:20Z,5113D78280R2,5113D,,SCHEDULED,240,4.0
2026-04-26T02:55:17Z,5113D78280R2,5113D,,SCHEDULED,240,4.0
2026-04-26T03:00:41Z,5113D78280R2,5113D,,SCHEDULED,240,4.0
2026-04-26T03:00:41Z,6113D32769C1,6113D,,SCHEDULED,60,1.0
2026-04-26T03:05:18Z,5113D78280R2,5113D,,SCHEDULED,180,3.0
2026-04-26T03:05:18Z,1013D27203C4a,1013D,,SCHEDULED,420,7.0
2026-04-26T03:05:18Z,1013D27204C4,1013D,,SCHEDULED,-540,-9.0
2026-04-26T03:05:18Z,1013D27403C4b,1013D,,SCHEDULED,60,1.0
2026-04-26T03:10:20Z,1013D27203C4a,1013D,,SCHEDULED,300,5.0
2026-04-26T03:10:20Z,1013D27204C4,1013D,,SCHEDULED,-540,-9.0
2026-04-26T03:10:20Z,1013D79503C2,1013D,,SCHEDULED,-60,-1.0
2026-04-26T03:10:20Z,1013D27403C4b,1013D,,SCHEDULED,60,1.0
2026-04-26T03:10:20Z,1013D27205C4a,1013D,,SCHEDULED,60,1.0
2026-04-26T03:10:20Z,5113D28557R2N,5113D,,SCHEDULED,-60,-1.0
2026-04-26T03:10:20Z,5113D78280R2,5113D,,SCHEDULED,240,4.0
2026-04-26T03:10:20Z,6113D32770C1,6113D,,SCHEDULED,120,2.0
2026-04-26T03:15:20Z,1013D27204C4,1013D,,SCHEDULED,-540,-9.0
2026-04-26T03:15:20Z,1013D27205C4a,1013D,,SCHEDULED,120,2.0
2026-04-26T03:15:20Z,1013D27203C4a,1013D,,SCHEDULED,420,7.0
2026-04-26T03:15:20Z,1013D79503C2,1013D,,SCHEDULED,-60,-1.0
2026-04-26T03:15:20Z,5113D78280R2,5113D,,SCHEDULED,240,4.0
2026-04-26T03:15:20Z,5113D28400R2N,5113D,,SCHEDULED,300,5.0
2026-04-26T03:15:20Z,6113D32770C1,6113D,,SCHEDULED,60,1.0
2026-04-26T03:20:22Z,5113D78200R2S,5113D,,SCHEDULED,240,4.0
2026-04-26T03:20:22Z,6013D26500C3,6013D,,SCHEDULED,-60,-1.0
2026-04-26T03:20:22Z,6113D32769C1,6113D,,SCHEDULED,60,1.0
2026-04-26T03:20:22Z,1013D19799C1,1013D,,SCHEDULED,120,2.0
2026-04-26T03:20:22Z,1013D79203C7,1013D,,SCHEDULED,180,3.0
2026-04-26T03:20:22Z,1013D27205C4a,1013D,,SCHEDULED,120,2.0
2026-04-26T03:20:22Z,1013D27203C4a,1013D,,SCHEDULED,480,8.0
2026-04-26T03:20:22Z,1013D27204C4,1013D,,SCHEDULED,-540,-9.0
2026-04-26T03:20:22Z,1013D79503C2,1013D,,SCHEDULED,-60,-1.0
2026-04-26T03:25:18Z,5113D78280R2,5113D,,SCHEDULED,360,6.0
2026-04-26T03:25:18Z,5113D78200R2S,5113D,,SCHEDULED,240,4.0
2026-04-26T03:25:18Z,5113D28400R2N,5113D,,SCHEDULED,480,8.0
2026-04-26T03:25:18Z,6013D29606C1,6013D,,SCHEDULED,120,2.0
2026-04-26T03:25:18Z,6113D32769C1,6113D,,SCHEDULED,60,1.0
2026-04-26T03:25:18Z,1013D27405C4b,1013D,,SCHEDULED,60,1.0
2026-04-26T03:25:18Z,1013D19799C1,1013D,,SCHEDULED,180,3.0
2026-04-26T03:25:18Z,1013D79203C7,1013D,,SCHEDULED,180,3.0
2026-04-26T03:25:18Z,1013D79503C2,1013D,,SCHEDULED,-60,-1.0
2026-04-26T03:25:18Z,1013D27403C4b,1013D,,SCHEDULED,60,1.0
2026-04-26T03:25:18Z,1013D27203C4a,1013D,,SCHEDULED,540,9.0
2026-04-26T03:30:29Z,5113D25604R1,5113D,,SCHEDULED,60,1.0
2026-04-26T03:30:29Z,5113D28400R2N,5113D,,SCHEDULED,600,10.0
2026-04-26T03:30:29Z,5113D28402R2N,5113D,,SCHEDULED,60,1.0
2026-04-26T03:30:29Z,6013D26502C3,6013D,,SCHEDULED,60,1.0
2026-04-26T03:30:29Z,1013D27702C5,1013D,,SCHEDULED,60,1.0
2026-04-26T03:30:29Z,1013D76001C3,1013D,,SCHEDULED,300,5.0
2026-04-26T03:30:29Z,1013D79503C2,1013D,,SCHEDULED,120,2.0
